business_id	name	address	city	state	postal_code	latitude	longitude	stars	review_count	Access.dogs	Access.wheelchair	Ambience.casual	Ambience.classy	Ambience.divey	Ambience.hipster	Ambience.intimate	Ambience.romantic	Ambience.touristy	Ambience.trendy	Ambience.upscale	Equip.OutdoorSeating	Equip.TV	Equip.WiFi	Good4Meal.breakfast	Good4Meal.brunch	Good4Meal.dessert	Good4Meal.dinner	Good4Meal.latenight	Good4Meal.lunch	Parking.Bike	Parking.car	Pay.CreditCards	Pay.DriveThru	Pay.PriceRange	Service.alcohol	Service.caters	Service.delivery	Service.reservations	Service.takeout	Style.Attire	Style.GoodForGroups	Style.GoodForKids	Style.NoiseLevel	CAT.Dessert	CAT.Drink	CAT.Food.Cheesesteaks	CAT.Food.HotDogs	CAT.Food.Poke	CAT.Food.Buffets	CAT.Food.Ramen	CAT.Food.ChickenWings	CAT.Food.Pizza	CAT.Food.Kebab	CAT.Food.Tacos	CAT.Food.Salad	CAT.Food.Soup	CAT.Food.Noodles	CAT.Food.FastFood	CAT.Food.Sandwiches	CAT.Food.Burgers	CAT.Food.Barbeque	CAT.Food.Seafood	CAT.Food.Steakhouses	CAT.Food.Tapas	CAT.Food.Sushi	CAT.Alcohol.Wine	CAT.Alcohol.Beer	CAT.Cuisine.EU.Mediterranean	CAT.Cuisine.EU.Belgian	CAT.Cuisine.EU.French	CAT.Cuisine.EU.German	CAT.Cuisine.EU.Spanish	CAT.Cuisine.EU.ModernEU	CAT.Cuisine.AS.Mideastern	CAT.Cuisine.AF.African	CAT.Cuisine.AM.Caribbean	CAT.Cuisine.AM.Hawaiian	CAT.Cuisine.AM.Southern	CAT.Cuisine.AM.American(Traditional)	CAT.Cuisine.AM.Canadian(New)	CAT.Cuisine.AM.American(New)	CAT.Cuisine.AS.Chinese	CAT.Cuisine.AS.Asian	CAT.Cuisine.AS.Indian	CAT.Cuisine.AS.Vietnamese	CAT.Cuisine.AS.Japanese	CAT.Cuisine.AS.Korean	CAT.Cuisine.AS.Thai	CAT.Special.Gluten-Free	CAT.Special.Halal	CAT.Special.Vegan	CAT.Special.Vegetarian	HOURS.Monday.Breakfast	HOURS.Monday.Lunch	HOURS.Monday.Afternoon	HOURS.Monday.Dinner	HOURS.Tuesday.Breakfast	HOURS.Tuesday.Lunch	HOURS.Tuesday.Afternoon	HOURS.Tuesday.Dinner	HOURS.Wednesday.Breakfast	HOURS.Wednesday.Lunch	HOURS.Wednesday.Afternoon	HOURS.Wednesday.Dinner	HOURS.Thursday.Breakfast	HOURS.Thursday.Lunch	HOURS.Thursday.Afternoon	HOURS.Thursday.Dinner	HOURS.Friday.Breakfast	HOURS.Friday.Lunch	HOURS.Friday.Afternoon	HOURS.Friday.Dinner	HOURS.Saturday.Breakfast	HOURS.Saturday.Lunch	HOURS.Saturday.Afternoon	HOURS.Saturday.Dinner	HOURS.Sunday.Breakfast	HOURS.Sunday.Lunch	HOURS.Sunday.Afternoon	HOURS.Sunday.Dinner
dQtAC58AB8qpiDPs3FAoWQ	Picazzo's Healthy Italian Kitchen	8280 W Union Hills Dr, Ste 100	Glendale	AZ	85308	33.6530892	-112.2357715	4.0	196	False	True	True	False	False	True	False	False	False	True	False	True	True	free	False	False	True	True	False	True	True	True	True	None	2	full_bar	True	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.0
wZJOlSwUZcVQuLt9sZeV2A	The Cuppa	9275 W Russell Rd, Ste 170	Las Vegas	NV	89148	36.0844285309	-115.2941453955	4.0	203	None	True	True	True	False	True	False	False	False	True	False	True	False	free	True	False	True	False	False	True	True	False	True	None	1	beer_and_wine	True	True	False	True	casual	True	True	average	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	4.0	4.0	3.0	0.0	4.0	4.0	3.0	0.0	4.0	4.0	3.0	0.0	4.0	4.0	3.0	0.0	4.0	4.0	3.0	0.0	3.0	4.0	3.0	0.0	3.0	4.0	2.0	0.0
iyeanZgAkpCSL4eHoqdhnw	Music Box Supper Club	1148 Main Ave	Cleveland	OH	44113	41.498306	-81.70643	3.5	197	None	True	True	True	False	False	False	False	False	False	False	True	True	free	False	False	False	True	False	False	True	True	True	None	2	full_bar	True	False	True	False	casual	True	False	loud	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	5.5	0.0	0.0	0.0	6.5	0.0	0.0	0.0	6.5	0.0	3.0	0.0	0.0
Q5sn7sP6v_lk3pxn0xVIlA	Five Guys	7580 S Las Vegas Blvd, Ste 120	Las Vegas	NV	89123	36.051916	-115.1716	4.0	200	False	None	True	False	False	False	False	False	False	False	False	False	False	no	False	False	False	True	False	True	True	True	True	False	2	none	False	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0
Ks2vZq0qCpPQfTnXrZWVBw	Euro Pizza Cafe	12645 N Saguaro Blvd, Ste 11	Fountain Hills	AZ	85268	33.6012263433	-111.7155639994	3.5	205	None	None	True	True	False	False	False	False	False	False	False	True	True	free	True	False	False	True	False	True	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2.5	4.0	3.0	4.0	2.5	4.0	3.0	4.0	2.5	4.0	3.0	4.0	2.5	4.0	3.0	4.0	2.5	4.0	3.0	4.0	2.5	4.0	3.0	4.0	2.5	4.0	3.0	4.0
DhRJJ5aUUuBp3XR1JbLeuw	Sauce Pizza & Wine	3426 E Baseline Rd, Ste 119	Mesa	AZ	85204	33.3811254605	-111.7569634659	4.0	205	None	None	True	True	False	False	False	False	False	False	False	True	True	no	False	False	False	True	False	True	False	True	True	None	2	beer_and_wine	True	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.0
axZSFXdaJ0KE5auPwBllRQ	Corner Bakery Cafe	454 N 3rd St, Ste 1065	Phoenix	AZ	85004	33.452388	-112.069737	2.5	199	None	None	True	False	False	False	False	False	False	False	False	True	True	free	True	False	False	False	False	True	True	True	True	None	1	none	True	True	False	True	casual	True	True	average	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3.0	4.0	2.0	0.0	3.0	4.0	2.0	0.0	3.0	4.0	2.0	0.0	3.0	4.0	2.0	0.0	3.0	4.0	2.0	0.0	2.0	4.0	0.0	0.0	2.0	4.0	0.0	0.0
SxelcKtJlN6X2Vlak0wXHw	Mi Pueblo	9620 N Metro Pkwy W	Phoenix	AZ	85051	33.5741241533	-112.1256145835	4.0	198	None	None	True	False	False	False	False	False	False	False	False	True	True	no	False	False	False	True	False	True	True	True	True	None	2	full_bar	True	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2.0	4.0	3.0	4.0	2.0	4.0	3.0	4.0	2.0	4.0	3.0	4.0	2.0	4.0	3.0	4.0	2.0	4.0	3.0	5.0	2.0	4.0	3.0	5.0	2.0	4.0	3.0	4.0
jqp--3Unhkr0a5_ofPWLEw	Maker Pizza	59 Cameron Street	Toronto	ON	M5T 2H1	43.650394	-79.398076	4.0	196	None	None	True	True	None	False	False	False	False	False	False	False	True	no	False	False	False	True	False	False	True	True	None	None	2	none	True	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.5	0.0	2.5	3.0	6.0	0.0	2.0	3.0	6.0	0.0	2.0	3.0	5.0
cWPTOM_o5toaXpq0gNxD7Q	Vanta Coffee Club & Eatery	2101 Brimley Road	Toronto	ON	M1S 2B4	43.7888386	-79.2686357	4.0	204	False	True	True	True	None	False	False	False	False	True	False	False	True	free	True	True	True	False	False	True	False	True	None	None	1	none	True	False	False	True	casual	True	True	average	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	1.0	1.0	4.0	3.0	1.0	0.0	4.0	3.0	1.0	0.0	4.0	3.0	1.0
PgdQrTSOX132EgNj8VPNlg	Mad Mex - Robinson	2 Robinson Plz, Park Manor Drive	Robinson	PA	15205	40.448973	-80.1646211	3.5	199	False	None	True	False	False	None	False	False	False	None	False	True	True	free	False	False	False	True	False	True	True	True	True	None	2	full_bar	True	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	5.0
G4pt2q9Tr5SkwCw3Wb43VA	Snow Time	3290 Midland Avenue, Unit 10	Toronto	ON	M1V 4W8	43.8062607389	-79.2892820566	4.0	204	False	True	True	False	None	False	False	False	False	False	False	False	True	free	False	False	True	False	False	False	False	False	None	False	2	none	False	False	False	True	casual	True	True	average	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	0.0	0.5	3.0	6.5	0.0	0.5	3.0	6.0	0.0	0.5	3.0	6.0	0.0	0.5	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	3.0	6.5
kL-ewcgP_Qbakdf1afIqIA	Sumo Snow	16487 W Bell Rd, Ste 105	Surprise	AZ	85388	33.6382813274	-112.4132846999	4.5	202	False	True	None	None	None	None	None	None	None	None	None	True	None	free	None	None	None	None	None	None	True	False	True	None	1	None	True	None	None	True	None	None	True	None	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	2.0	3.0	4.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	3.0
q3P5fMndhQaDC9AFPaDI_A	la Madeleine French Bakery & Cafe	3615 W Chandler Blvd, Ste 7	Chandler	AZ	85226	33.3053280086	-111.9046638357	3.5	197	False	True	True	True	False	False	False	False	False	False	False	True	False	free	True	True	True	True	False	True	True	True	True	False	2	none	True	True	False	True	casual	True	True	average	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3.5	4.0	3.0	4.0	3.5	4.0	3.0	4.0	3.5	4.0	3.0	4.0	3.5	4.0	3.0	4.0	3.5	4.0	3.0	4.0	3.5	4.0	3.0	4.0	3.5	4.0	3.0	4.0
t24NEAmx2PBVvC84lQmXwA	Padre Murphy's	4338 W Bell Rd	Glendale	AZ	85308	33.640167	-112.154037	3.0	196	None	None	True	False	False	False	False	False	False	False	False	True	True	free	False	False	False	True	True	True	True	True	True	False	2	full_bar	True	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0	0.0	3.0	3.0	9.0
91FlIjn-FabJYjJ819gwbQ	Kaleidoscope Juice	1 N 1st St	Phoenix	AZ	85004	33.448451	-112.0723352	4.0	198	False	True	True	False	False	True	False	False	False	True	False	False	True	free	True	True	False	False	False	True	True	True	True	None	2	full_bar	True	True	False	True	casual	True	True	average	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	0.0	0.0	0.0	0.0	3.0	4.0	2.0	0.0	3.0	4.0	2.0	0.0	3.0	4.0	2.0	0.0	3.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dc4tY9WKJu_7ImduMDAWlQ	Sushi Wabi	8427 W Lake Mead Blvd	Las Vegas	NV	89128	36.197453	-115.279707	4.5	198	False	True	True	None	False	None	True	None	False	True	False	False	True	free	False	False	True	True	False	True	True	True	True	None	2	beer_and_wine	True	True	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	0.0	1.0	6.0	0.0	3.0	3.0	6.0	0.0	0.0	1.0	5.0
dyq9my28t5NW8N-6s8OgfA	Snug Harbour	14 Stavebank Road S	Mississauga	ON	L5G 2T1	43.5504098136	-79.5842999825	3.5	199	None	None	False	True	None	False	False	False	False	False	False	True	True	no	False	False	False	True	False	True	True	True	None	None	2	full_bar	False	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	2.5	3.0	5.5	0.0	2.5	3.0	5.5	0.0	2.5	3.0	5.5	0.0	2.5	3.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	3.0	6.0
BvrG8XMpTtlJYWhOCbnpaQ	Mu Shu Asian Grill	1502 W Thomas Rd	Phoenix	AZ	85015	33.480771	-112.09158	4.0	202	None	None	True	False	False	False	False	False	False	False	False	False	False	free	False	False	False	True	False	True	True	True	True	None	2	beer_and_wine	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False	True	False	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0
euL4wrPoczkOBkS93pxv5A	Macayo's Mexican Food	12637 S 48th St	Phoenix	AZ	85044	33.3319027	-111.98044	3.0	198	False	None	True	False	False	False	None	False	None	False	False	True	True	free	False	False	False	True	False	True	True	True	True	None	2	full_bar	True	True	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0
aeXwUDNI4e7NRQpRpHN-Rw	C'ChoColat	1255 Rue Bishop	Montréal	QC	H3G 2E2	45.4963458	-73.5755678	4.0	203	False	None	True	True	None	True	False	False	False	True	False	True	False	free	False	False	True	False	True	False	True	True	None	None	2	none	False	False	True	True	casual	True	True	average	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	6.0
oBX1gy7oj6w6W3VocRQaGw	Thai Spice	25099 Center Ridge Rd	Westlake	OH	44145	41.4560115	-81.8986094	4.0	195	False	None	True	False	False	False	False	False	False	False	False	False	False	free	False	False	False	True	False	True	True	True	True	None	2	beer_and_wine	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	6.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0
id0K2DhGNocMRMoBcvCsyg	Senyai Thai Kitchen	5865 Ellsworth Ave	Pittsburgh	PA	15232	40.4576253	-79.9288277	4.5	203	False	False	True	True	False	False	True	True	False	True	False	False	False	free	False	False	False	True	False	True	False	True	True	None	2	none	True	True	True	True	casual	False	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	0.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	2.0	3.0	4.0	0.0	2.0	3.0	4.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0	0.0	0.0	1.0	4.0
CRLvROAjgX-aKI7VIfPLFg	Pita Jungle	4 E University Dr	Tempe	AZ	85281	33.422192	-111.939615	4.0	198	True	None	True	True	False	True	False	False	False	True	False	True	True	free	False	None	False	True	False	True	True	True	True	None	2	full_bar	True	None	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.0	0.0	3.5	1.0	0.0	0.0	3.5	3.0	5.0	0.0	3.5	3.0	5.0	0.0	3.5	3.0	5.0	0.0	3.5	3.0	5.0	0.0	3.5	3.0	5.0
fp24IseF5LGD1Iev7d0PVA	India's Taste	680 Denison Street	Markham	ON	L3R 1C1	43.8247265	-79.3395006	3.5	197	None	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	False	True	False	True	False	True	True	None	2	beer_and_wine	True	False	True	True	casual	True	True	average	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	5.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	5.0
c0exbGNQvCDJZLorPeYY7Q	The Refuge Cafe	4727 N 7th Ave	Phoenix	AZ	85013	33.5067002	-112.0821724	4.5	202	None	None	True	True	False	False	False	False	False	False	False	True	True	free	True	True	False	False	False	True	True	True	True	None	1	beer_and_wine	False	None	None	True	casual	True	True	quiet	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3.0	4.0	1.0	0.0	3.0	4.0	1.0	0.0	3.0	4.0	1.0	0.0	3.0	4.0	1.0	0.0	3.0	4.0	1.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
P-nqq5kOv2wV2mB5To5elQ	Glow Fresh & Wine Bar	7 Marie Labatte Road, Unit E1	Toronto	ON	M3C 0J1	43.7340964	-79.3456053	2.5	196	None	None	False	True	None	False	False	False	False	True	False	True	True	no	False	False	False	True	False	True	True	False	None	None	2	full_bar	False	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	0.0	2.5	3.0	4.0	0.0	2.5	3.0	4.0	0.0	2.5	3.0	4.0	0.0	2.5	3.0	4.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	3.0	3.0	4.0
8NHV3DBvq9Q88ZtzdR6W2w	Le Saint-Bock	1749 Rue Saint-Denis	Montréal	QC	H2X 3K4	45.5158203	-73.564641	4.0	197	None	None	True	False	None	None	False	False	False	None	False	True	True	free	False	False	False	True	True	False	True	True	None	None	2	full_bar	False	False	False	False	casual	True	False	loud	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	2.5	3.0	10.0	0.0	2.5	3.0	10.0	0.0	2.5	3.0	10.0	0.0	2.5	3.0	10.0	0.0	2.5	3.0	10.0	0.0	2.5	3.0	10.0	0.0	2.5	3.0	10.0
fRa7CBtfVWJmgWmAlSFkjQ	Mr Thai Bistro	785 W Warner Rd, Ste 103	Gilbert	AZ	85233	33.333774032	-111.8059325172	4.5	201	False	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	False	True	False	True	True	False	True	None	2	none	True	True	False	True	casual	False	True	quiet	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.5	4.0	0.0	0.0	0.5	4.0	0.0	0.0	0.5	4.0	0.0	0.0	0.5	4.0	0.0	2.0	3.0	4.0	0.0	2.0	3.0	4.0
ZICX0zom1rky89kdOQ-U_g	Harper's Restaurant	6518 Fairview Rd	Charlotte	NC	28210	35.1480955	-80.8318536	3.5	203	False	None	True	True	False	False	False	False	False	False	False	True	True	free	False	None	None	True	False	True	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.5	3.0	5.0
