	average
mi9YTfMp_6JsYLHbcH8Q7Q	139.03508771929822
w5IuBflJfwv2R_Qe5IBDvA	137.06140350877192
7OA8juR_HOK2ost8Xj1Lkg	113.15789473684212
P9uyTSBl6_H_2gpyb9uqhQ	130.48245614035088
8MjYXQCLzm8yenK6WPniCw	114.91228070175438
PWZlt3moOSRLVOqqB4ZW0g	164.91228070175438
FiwqlmEeiT-Vsb2IDTxsWw	190.3508771929825
H2cSIpX1ZT8hS_Tm4J3tNg	138.81578947368422
DcEmTV337rhuI0m3pOkMDg	114.47368421052632
9njt5i9gw0CQh02fbvMmng	189.4736842105263
GSn8DUPiLtk6Tc1OLAFjAg	191.22807017543857
BKRVPGknN5ScgVC8CGC9AA	90.7894736842105
BiLu-9SxKR68vOYI9th_kA	111.84210526315788
aLXs35royGdxEtfRmesaTw	114.47368421052632
ygeBqBqG-HqWmuMlvlwr3A	89.47368421052632
5qu7fyWJQVXnLyLkYM11Pw	190.3508771929825
9aodupVlxs9puxQJZpqGEg	88.15789473684212
AiXrGyvVvLZIxdtCpZ1fYA	190.05847953216372
jOAvwjMifvltXbkWMbw8lQ	139.25438596491227
GPry1FXAVR12VvfTHwto3w	163.15789473684208
ycZd89dxfv4_3n8p6x8JyA	189.91228070175438
v_84ZyIhi8su3EKz81UWGA	164.4736842105263
382avNYS4PknfJ4F7Lv4DQ	86.40350877192982
xMRmZimsaRRF_tW3Mk_hwQ	113.15789473684212
kG9Woydti8wJNe5QQ4davw	177.8508771929824
hS5B81QZp24M-9m8lDBv0A	166.2280701754386
XY9LvJU8DwY2jsxJSUOivA	135.38011695906434
Eo7CDScLI_8JY6WcKS3Pug	189.4736842105263
ADawHlfB7Z43rSDYgXSVEw	189.4736842105263
HkJ1p-QlRx6FJztgjr4Vnw	126.31578947368422
mlStbHnzhL8mRaPJ6aytsg	138.5964912280702
ueQno8k90_0VCet6XQ-k3A	84.64912280701755
0vmp_XzRi7Kct6-TZvuMEg	190.3508771929825
cswxpVUZS0gypN2retSFlg	187.71929824561403
SLCvsumflZ7lDYb8KDyfdA	164.91228070175438
Yfl4LWmezbH3yrVJfiw5vQ	189.9122807017544
aOPijKnBFUBCFEwZQ2BIBA	187.28070175438597
26XWpCM3V6FHeCN2gS7LqA	165.35087719298247
KnIHkXojiWl60yabHCC2_w	139.9122807017544
EDUk4-4HJIjG6P3ZyAcd-w	190.78947368421046
wM4yVwPDeMMUxwFvGLiREg	190.78947368421046
kyMpncw5k_olRbGPiDH-nQ	165.78947368421052
bklPCroQvuXcatBrnaAU_w	140.5701754385965
54zqyneshZvyWymZLE6mJw	126.97368421052632
m23oZAL-aLaRNy0FHfq2OA	164.91228070175438
04LrRZewrT_xMLfF4wSv-g	189.4736842105263
kYHtyTJXL-VvuVJWTKuXrw	90.35087719298244
_DUd0Kp959pG89tLhDgSoQ	191.22807017543857
KRSA1lwhO1oTiArlSwGycw	139.91228070175438
flf-7c37NwQhYR-8uJx4Vg	165.78947368421052
cnfjNMTS_E9Tnt3Zt9XfEA	166.2280701754386
1CXABbX8t45ttQcV3l0qgw	190.5701754385965
SxTZrsPt3brGJoNOgeyjEA	166.2280701754386
L0LvcxsPc2ocTOxXs7HhJw	190.78947368421046
Ep0BT0HAKa9egBb44yqSjg	178.2894736842105
m1hh7pNYO7qMJcueiBwD_w	164.03508771929825
7eEq4nuIZyvFMk9DacQeEw	189.4736842105263
Rez9Fn7Z7s-Fw2Y6xglYNw	88.59649122807018
3YRIaEjOPoBEz4xoXaJ1jQ	189.4736842105263
X9qakqm1ypizTTiC_R58OA	151.64473684210526
At-H584Mk4apRe2-Z0W7qA	137.28070175438594
Jy9LdvAHx39Jk8mZS6bm0g	112.71929824561406
Q1Q8VKGKm9RfNuMkVOjNXg	189.4736842105263
cb-N-oezozuLhWvCSDrOMQ	165.35087719298247
Tn_OK04DzbDQij9ZpMlT9Q	177.63157894736844
plkemdzyRAPEgGbaeoYasw	164.4736842105263
ig3N6o0d8fBxGQ2WV--klQ	90.35087719298244
eXQUHUwtkSeFIhuaRxKvjw	164.4736842105263
qY417wkYnIWPg7k36QftRg	191.66666666666669
1M9ZQXgAOMjuAC8zd21pYw	190.78947368421046
gdD3R-0Z7ml87Li-UUW5dQ	193.421052631579
Q9NlyapDA97_NA0qaq8w0A	161.4035087719298
KVSXD2GXnytHcMHnGDQSjQ	139.91228070175438
s3RipJi04tU238awswcBzw	189.9122807017544
4gm2_BUpBqi2rZuPvkkejQ	189.9122807017544
P-xmfjALCPXhFNsR1ACeSw	164.4736842105263
80GXQaCkr5shpgRRKg_sAw	166.2280701754386
Xwx5z81slZu4sQ0ofCC9KA	111.84210526315789
CE18-Fn83t1gKLuRAPWHpQ	190.3508771929825
EzfzX8SB1nhG0Qep_W_BPg	89.47368421052632
7s82sxdzpOZyC9KIugx2FQ	165.35087719298247
VLymZv8WhekXB51jZk5GNg	139.91228070175438
VfqbvwzeY_m4dRROWJzHrA	185.96491228070172
XfhM9GRr7X5uu2PDu8y6rg	165.78947368421052
WVNFUjZPtKqI7YPle-EMTA	138.5964912280702
2uh6GE6p-F3U2_YUhYwTtA	110.96491228070177
oXPSlwrcD5D3FCSMu4zaNA	164.91228070175438
JdYkvy8lIodJ0vwJ4jzYYA	189.9122807017544
tBpyi-tXOYQlkjtQKPd5aw	182.60233918128657
xpgfWuesTzJKSXPkIBl0OA	163.1578947368421
fIetge_uldoL6ykjAAI5Aw	134.6491228070175
E-4oZD2KFGeCA68mlaf8ng	164.03508771929825
zNzeCh4mZPZsdGU1uV3z7w	147.953216374269
xpUM32Ybdw80k_7opF3BFg	112.71929824561406
R91LrmixqW-vICV5vq2SGA	190.78947368421046
KYbnqA3j8uz2ZTLkzwDX0Q	164.4736842105263
RfXorR6ajRnUpL15F2rzUw	190.78947368421046
Y1z2x0vAOPZWmK4ZJfkavA	192.10526315789474
-0c51DZ3n2kBcG5lQbIEsg	190.3508771929825
E7Eyn1a0fpx_hcLU5hLfng	190.78947368421046
lHA05cGoz3dNy6I0r_3bwQ	190.78947368421046
uU4Ei5hK_jdnxy_aOsgqCA	191.22807017543857
jND4Ie4s2HEheM3Ugb6unA	164.91228070175438
fve-qR84j-8TOfkxuaZdjQ	166.66666666666669
vjW-XvVuhEvWf-n38QJXHA	191.22807017543857
gFsqraWQfG46ohVFRg_d3A	138.81578947368422
2llqYXDz8LBURA-utx_gXA	190.78947368421046
tTAfCFsBLzbGugag-JT5mA	89.91228070175438
It0Vc36hwEVutSuNvE6bHg	176.31578947368422
fTrjz5k0GLEImTVoz4Auew	189.9122807017544
xw0AU9bZqsiH0ogE8-EM5w	191.66666666666669
P2sQVHyHmy4WA0I7NI5hWg	149.45175438596493
XmabkRtWl2CdnKUv8RsFYA	113.15789473684212
yuvQDj9_5D3L7WQgPlWe-w	165.78947368421052
YOmyzxTFYULhTCHdDgWQRA	176.3157894736842
L0xTewry6bLEuLfuysMakw	189.4736842105263
Nbo6DHdQRLSFdRjvySqwcA	116.22807017543859
bBMw-2_pGbUcguKlhvXgcw	190.3508771929825
pW_XkS9BfbnAQ_JMxNA-8w	174.56140350877195
lJSux7gsZEQB5KSpCWhhMw	108.77192982456141
JqjAthJThuVYgTh4iWDZ2A	131.68859649122808
poWz-D9lQPmTEvH4MrnopQ	189.9122807017544
zYeQ0i4YOzkxSy5wJ3c7Gw	161.8421052631579
yUjClbXb5fL_wnheCSlPDA	166.2280701754386
VPKTHALFvhikO8tzEohGDQ	164.91228070175438
eIsGqezWEmzvAI3kYD8F6A	138.37719298245614
EwwUifujq6LFYCr8Os3N3Q	190.3508771929825
8w8LADSGd8rnCn88WPS8uA	87.71929824561406
stvwsyE7I6DirNButFQVug	190.3508771929825
7TvhQ9_fcWnD9nSopV8fog	164.4736842105263
qRgLUxTCwjogycdM12sxyg	190.78947368421046
6UiffPk3ajN3uVoyWMHKgg	190.3508771929825
GvBqxHdMDw4p2nE-ecMMpQ	190.3508771929825
Zd3zd6qztBvRvr0bbdpTdg	164.9122807017544
QEsMwdnpSTY9-U899sERow	165.78947368421052
07RSHoyKkBrZhU9XcURRJQ	89.47368421052632
9QpuHleuFAVlNo4lr0cvSg	147.6608187134503
IvNotDVdj_bt6eCMN6CYnw	189.9122807017544
m96fXQX-_XFZ0mBYWwsS3A	163.8888888888889
ul-t6KoHstircfU_PMekXg	164.4736842105263
0G9BcXSQscv_GnhlNwFfjw	127.19298245614034
7SZcJOzjUSPrJ8_MycbQZA	190.3508771929825
aJMCWrnG5C2TWhTC4fFj5g	164.03508771929825
olAtH4EB3WUyKUsil0yU6g	191.22807017543857
ohQtaUXUOIPhrnp2Ve4wbQ	164.91228070175438
nD31IdXBtmg-W47DybMu5w	113.15789473684212
BeTitEf4PC_rr69F7YQ-tg	112.71929824561406
kuJT0yQ71mlIzZni_WWWdw	190.78947368421046
BlGdjxecbVvx5eU4NTMATQ	112.71929824561406
o8sO7z86m04jjKm3WROmKg	189.9122807017544
qri2DdSwThnz9mo2Eg3gDg	113.15789473684212
ALw8EN21lby0vWtfD6JfIw	164.91228070175438
YcoCZXEE5VKI15zPjSIzVw	138.5964912280702
e-7tg_Iqbk61uB3WtlyDWw	190.3508771929825
DvZhD964IH-OFyueeNhiuw	165.35087719298247
qi-NRL6of4O0m8QkCIk1rg	139.03508771929822
u09sDvXtNxsJs4Q-gIr7Ag	189.9122807017544
LgKseYwnyHJsN0A54huwTA	190.78947368421046
EAZZpNvkOd7I8OqfBKvMfQ	166.2280701754386
YvfYZw9mx7n1NpZ0c_GZkw	138.5964912280702
jT-c3QJHwlyw-IPdHYOwLg	154.60526315789474
quHpod9p1rl936yuF3lSOg	138.1578947368421
SaeB_3kHKCAcb1yzCkCDbg	135.5263157894737
cdHAcqwQchtH_XTQtUxVpQ	164.69298245614036
Y6kmLL9rF5zsTXX4EB2G8A	189.4736842105263
nCOcBpWn8_haV-s5ebDQSA	139.91228070175438
1T8wpGBGA-bjNQn0MSqsVQ	190.3508771929825
-2OYbrCvwt-titaTvNRhIA	164.91228070175438
rTB2UhWGpsLMQo5kCzX39A	190.78947368421046
nxC17-78R5Ge01BiEsSzhQ	114.47368421052632
ufc9zliXelhOkQm_qlCVaw	189.9122807017544
l9tx9XXDEjSeObPlIVJ9gg	181.43274853801168
TWpPEuQAQzCAeuAj1umj1Q	190.3508771929825
5GFA6bq9cn6QbJfHcsMaVg	88.15789473684212
Uj0J103ocs4d9zPgk0CxNw	189.4736842105263
r5-sYAxMKlP3czIkiKdAFA	101.97368421052632
CXmX1FjBHjBwUtLWnFAE9g	113.15789473684212
pAH0GRL9uBTEqzuRAzOQLA	162.71929824561403
JOd5HJvWNzESZjHpNUv4wA	152.4122807017544
G8xV77aDTO8muZQjOi9EdQ	188.5964912280702
fqJnYwSrjZh405GiAA6IhA	166.66666666666669
vUwmui0gkyYnaPJa1cbpLw	165.35087719298247
oaQGF8E19HOhqLMScTtelA	190.3508771929825
9x1dn1fLLQTBAb6ffh19xg	89.91228070175438
G8ziGXdwCkWwGSA4k6EcuA	154.60526315789474
fbc3jBXM4dRwtD9-rjCq3w	114.47368421052632
iJRIeJpX4MD0X6DvossTTw	79.3859649122807
UN447xnqD2adDwLaNobA4A	190.78947368421046
enc6FKBS7esBdrZaXkZX3w	88.15789473684212
OTp02H1WTwRynrX3_I6D5w	190.78947368421046
0hrbt322ytyF3X3eDVNuKA	139.03508771929822
5ujfaIs8x-5ZF9LLbfZ_JQ	116.22807017543859
z6qIyc-_oIbgDWAembZ04w	166.2280701754386
-Gg9BkGg9K2dD7uEs9xW7w	190.3508771929825
bIhMhhwDeG5ZNOIzfc7GKA	189.9122807017544
DyRrK1JFFrH_UJYQp9ZaLg	190.78947368421046
YoIcoP8zV6HJaJyV922QVw	193.421052631579
fT8BOf55unYrWM_fTS6wwg	165.78947368421052
NFXwHuH1mhJBraTzCCoJfg	88.15789473684212
hMnVzdUPwloQ2OomQbrY_Q	171.8201754385965
MB5wanM4MVsjwA0Hiddqhw	141.2280701754386
w9WSDJsPot0pMNwjjkkTHQ	191.22807017543857
ecz6xGzGm1-wwswYh8VT8A	189.03508771929825
RFAdc0f_9jM3cKG-zpn2fg	87.28070175438594
aQPsXRlwY5d1cbGVkvV3tw	190.78947368421046
XQzjwvOI5mQ-K2IwRc-faw	191.22807017543857
2YnkEbMQtm3cOxIvzq4uUA	140.3508771929825
v7FPnMzdbl6J7U_8H1BWZA	89.3640350877193
XDQlXoji5je7RJtrGZGrZg	190.78947368421046
D5frpp5tdNkIlthykvuUUg	165.35087719298247
QGtuYyH2w_R1r-X5BGmgzw	167.10526315789474
icWCJCKYRgDihfk26XNMPw	189.9122807017544
kq-XTJyPkRuh4r647Vhj9Q	164.91228070175438
9SIY4QHdDC_FI2ZpRQudZQ	163.5964912280702
MZEVsxPhhgvfV1ZtxUsEnQ	87.71929824561406
DCKkZyJwh0lPFDx6eNP8sg	84.64912280701755
Nz7GiSV-KItz3c0LxJK48g	164.4736842105263
29m5Dv7s92yo0Gpthc611Q	190.5701754385965
z497rLw1L767W-9Umwgt1g	164.91228070175438
bUWNHn_3bY1M-rZ5B6yukQ	189.9122807017544
LC_o79IQTseA2Qi41v_rMg	151.97368421052636
veeaBpjDwo-xfHSz3z3PWg	121.78362573099413
_Wfs6-8UXfypV23mLcQxjw	139.4736842105263
c0lPADvSqwtTnJfzXVkYuw	190.35087719298244
PQdF5ERmxe8Fz1Lo6NOU7Q	167.98245614035088
mLDC0DjkT2IJkoppBze4eA	146.16228070175438
nCfSHO5ih04DXNuLrjIn1w	138.59649122807016
KtNlbMtuLCmf13QruU8G-A	190.3508771929825
pr8_C12oHakeNB4ZPp_dig	176.8421052631579
eBytDMXhIcjfcCfXgL4pgQ	99.56140350877192
lOw9h8fSSrps618O6Nn_IA	135.08771929824562
hXQlFJdWq_Ycp3MRC1U-iA	139.03508771929822
omXfjw9TwvE74NAVBDNohg	190.78947368421046
guhecdiE9oIQenbGwv9NCQ	113.15789473684212
Ch5__10HNAQi6BGYVWXFzQ	115.7894736842105
6Dwh99zbe_lhfOD4MiAM1g	139.03508771929822
FPCfigkPmypt8qETAkBItA	189.9122807017544
I5gQwMvl7mBH-sp2mu_idQ	175.17543859649123
GM03_rIOE0Q1aCuq0jM_XA	190.3508771929825
ohL1RSq-Fa76nIYIX4849w	175.0
XRnR0BZwTPdJwDaNvK0fGA	165.78947368421052
SuoDkwj4hgr89VKRvJSBUg	164.91228070175438
WeDKeBEt3d8o9kk9vshOXg	184.21052631578945
z2CNH1i70IUr9Q8HjLEALw	164.4736842105263
vR4q2yy03nraEas-Gdpucw	164.4736842105263
D4i2k8TQiMJ5RXGNYAJJWQ	140.35087719298247
pp9h7nlAVV8tJQQpKaYXGg	165.35087719298247
QUOCuJ5HLkZ-XKeonARYdA	189.9122807017544
WyRoMqC6wPfZFxooKr9jZQ	189.9122807017544
K5BMSEbMZIpTuMOsPph1dA	113.15789473684212
bFctu4aGWg_9kjXk-z66lg	189.03508771929825
FOQoX1G_a2vqEk-koeqbAQ	138.1578947368421
fY5jSYj060Qcf-gPmmdGKA	189.91228070175438
Yz-4Mf1rkzAlMieoqLOsMg	87.71929824561406
ra3OzaxpILytSjHRRKoT8g	165.35087719298247
hLXwVaq1WVA90VMAag0Oyw	190.3508771929825
oNFd2G_Sr0RQCK4NIOWt_Q	191.22807017543857
x0AdbQZKPSgjKkuqQLdc9g	89.91228070175438
jipwJk7pN4R_6rDq3Smdbw	189.9122807017544
zIQ9ffWUELWnzUM_pDj2yQ	138.5964912280702
86qcHJ_VYdQ_6RK0NsvEJA	110.52631578947368
v0AUa23JAH_wCPueYmetEQ	190.3508771929825
M8ce_0NF5eduqCjcRdBhLQ	166.2280701754386
0_4z7QEcl9n0PXa5OSZUdQ	190.78947368421046
GCQT7qGyWOBT3AHRH-ADVQ	88.59649122807018
gcZwBu2tLjVGhKELnoFZfA	189.9122807017544
3zuiM8dt9bq-1oHjpiEfrg	190.3508771929825
BBkb6pGQ01JALyuAuteEHQ	189.9122807017544
WdjfjeS_rBi_MrBOYTAVnA	115.7894736842105
86qJMbINwIZDPzW7Q8nCPw	165.35087719298247
kytDX0ep85nbhr_2apinng	189.9122807017544
0uCS_D_OK31uFj4cJiWqXA	191.22807017543857
GVXBPVAHlMtgJaMxgSB_8w	177.85087719298247
SUilnnxo1poAyZyPE6xa7Q	139.4736842105263
bvr5-SZikO9DexmFmCn_4g	166.2280701754386
DBoxsHH0BNna7w0x1Gjcug	138.1578947368421
OtsVBpCB-h14WITTfXfTJw	191.22807017543857
dtEAFtStUMOnKYuhDc_ObA	107.89473684210527
Yrbu6Ojo1tN91aYjRLjmfg	139.2543859649123
F6C98ogp6BjNZhAZXr7brA	164.4736842105263
AWP8QGDWrgiukNEWoegkKA	189.25438596491227
UGvPDEmcvPgoTSNmaK_36Q	158.5526315789474
HV6DXTk5w0yXGFVM_JyABA	189.03508771929825
2GVyS5Z8be65FLpFCqoldg	114.47368421052632
7p1FfxnjZAuNydjLKEW_Yg	159.57602339181284
YkXrZ1QLl19ohcPXpvMh5A	164.4736842105263
JleQcG-_qIBXbzL6KOfwNA	164.4736842105263
ekBcQ4QG8sBtogF7_qOztA	110.08771929824562
DaUJvHMmKoDDT3vB_ltJ6g	149.3421052631579
mLEf9N7KTAtAVns5YKFOTw	165.78947368421052
WDMCcsqn_b1ue2ZNJ4lFkQ	153.5087719298246
t9wGzLYp7YhrKELq86NHuQ	164.91228070175438
BkUiuxsBTCIjHlUzIjkwLA	89.91228070175438
TNQ5xZeYqw0zE2sXJgGo_A	188.5964912280702
Iye9krZCjW79lB324bU7Sw	120.83333333333333
yZBHpUkCkit56s0j-5rXqw	114.47368421052632
ltGUI6QU77Xt9kwPmW4bSg	88.59649122807018
QPigOkWNli4FA9MwhU4_ig	189.9122807017544
6jyVRXExryS5tFxQYONgDg	190.3508771929825
1KfX5UDvdOUckEd_sgNd9Q	162.71929824561403
5HiO4RFBVtAc7EY6w2mmRg	164.91228070175438
NKKdkPKjyKCsIt6ilcI3mQ	190.78947368421046
n0NK74Q99koPIhLpGPeyDw	161.05263157894737
Stkp_hRQdH4miuTVToW2Lw	164.4736842105263
BGKBgJCk-qyFpTYq-orgiw	138.5964912280702
eNJP86vdapM6dx94wXsXNQ	164.4736842105263
DRlUwi4ENwjklKpX3TwokA	191.22807017543857
D-V73SwW7hvxYvtEbK5pbg	166.66666666666669
4AdVSRc0B7NDj2z6YIpVXw	165.35087719298247
8IrYFGAIR6Hd7XpmeG7SYg	191.22807017543857
9bMhs5F7N_4hvOZwNvxZ6g	189.9122807017544
5Pysym2Uq5qtyb6tD2dFLw	191.22807017543857
6KbepFkJnQS4xvZG4IRXMw	192.54385964912282
YKOVFXaY4u8JV8Lr1tldSQ	189.4736842105263
QyHkIgKq_Ne1x6vlSTACrQ	188.15789473684208
HiYzYu5xuW7w8K5ECg-IbQ	187.71929824561403
UX7guxRODHQzsxGDk4_xKg	191.00877192982458
A4CH5kNjC0qmaCWdmQGIVQ	190.78947368421046
ZjAVdtwLIBjuYx4J-5VE-A	88.59649122807018
Oak4xaDVjGQ3Q_WkDffGbA	189.9122807017544
dGpvCBDP_LH6GWmDDN6r5g	178.50877192982458
Elk--tzmgavajHP1-odnEw	189.4736842105263
Sp0OpYKUwQ6sM8EKdnldeQ	113.15789473684212
5cJpHdO3tZbLAlWoUqxPxA	165.78947368421052
2qWJ_3UpfEoKY1i_6Mpusg	188.15789473684208
pSEsNgsyvR8tUjQ4ImFMAg	166.2280701754386
LmVtwthBKquQ6GbpHvjPRw	191.22807017543857
jPh5rCJyECbyOemYPtwiAQ	189.9122807017544
-bXT3k4VAbuzKFamo-aYpQ	189.03508771929825
smSPPJFXrRjMcQw-rhurJQ	191.22807017543857
rzeXGmn6Jn1bxne8YK7L4A	189.4736842105263
LyEFRz9KJ_5HMnQQnehY0A	114.47368421052632
Y9hpaQ_JqzOXAUIvC1ozXQ	92.10526315789473
DJPOPtbLS90Az0mEkofOpg	190.78947368421046
yqalu0DaW5gH5UU8UHsHyA	87.28070175438594
lc9IZ7ZOOLBKMgSPmECAYQ	181.8713450292398
_rCIs6k_W6tyoMr-y-jE7w	114.03508771929823
mpvMaPpZHEQkdaJrKVEaFg	189.9122807017544
eRO7kge8Mct_ZxnP-G68Yg	116.22807017543859
pITzTnpHb21T05oLKS4f3A	191.22807017543857
4eR6hYFJcBHoAqhuOS07ww	161.8421052631579
ygkImACuCLpowAuDeVBoSw	190.3508771929825
R7_7lFdGdt67XEvfthYSTg	189.4736842105263
WFxoNHaxj4UzLvVGTddkZg	164.91228070175438
bSYdp4PzpBO_dz1v-i3Usw	161.8421052631579
xzzue2NkYm6a0e3eohb91g	135.96491228070178
_qDBBoXEGB5AdRb33uJrNA	113.59649122807018
ztK6aIe42E4YcLN3q8GPkw	190.3508771929825
1HDRP2A5hvg_JTkQMXU2YA	128.94736842105266
tR12WeWha2DGhUrKcvTttQ	150.08771929824562
73S4RVeHF2XXVfO_tk_zyQ	165.35087719298247
OY3oWTdRXW6CfAFKWqia6w	189.9122807017544
JbUdUEQLDFS-NOnqzNJ2uQ	88.59649122807018
U7ujBdcDQWPg1WdfMCMYZQ	189.4736842105263
E0DRGhpp6Hu75N3TEfFg5A	165.35087719298247
qiz74eo-TDtYQu2KSWGoYw	89.91228070175438
Gi805pYvoQUU0o3cDLnzsw	189.9122807017544
WE3juJ0iRPsQ6e18VynwDQ	138.5964912280702
YMiShZ1opAWGtNiy75DRew	191.22807017543857
U3O0Q47_HyVLyX6JR8el1w	187.28070175438597
gN3qMnqwV0vHA3_Qx_q8Cg	139.91228070175438
diYbASjeqV4CxkoyeBeBGw	178.0701754385965
lJpH3EdymHC2g1iDIRJwvw	187.28070175438597
-rcYF929TShpkFBX0wt1nA	87.28070175438594
X-FAR_YBwzjWsPg5wX56wA	189.03508771929825
W3GRFsExY83fpredW_VUGw	138.5964912280702
6ze4xAtJg9cXfdigDvr3uw	163.5964912280702
RNp34XBDhBJnr7T1ENoQAg	190.78947368421046
qHmuuVsrXFTxM3ni1HyvIQ	190.3508771929825
EtIMgmY3jMp8E13njmqAEw	189.4736842105263
du8rwgt9nMaoVyOIv6JigQ	163.5964912280702
C-fpTXl-4qLjupU-TBHh1w	163.5964912280702
n6fytLFKXFWvdFQkXXouGA	140.3508771929825
KdiW80uSHCZrejiq8w0hWg	190.3508771929825
1sCSOvLpR5uuJ3zawxA7Sg	110.08771929824562
BuWY_GcsCMPk2WPgs0gqaw	189.9122807017544
isVfvjshYxv8nxWl0e0mxQ	166.2280701754386
IigkJZ1GfyFobEBanBR_mg	114.47368421052632
PPKBKrTwW-1vyWUp-3Yl2g	89.03508771929825
hMs8ICjYiFDGYID1nMOjpQ	138.5964912280702
ykY7aVvXlNgKpnbNjhUciA	113.59649122807019
H1KxT6STHcMuN7VTVeytoA	178.0701754385965
D7Ydesg_gnfaSbFFz76Jqg	190.78947368421052
SVNk1hWawHXA_JSCqT4rsQ	190.78947368421046
DlIesb8BjyvpZnQ5d1w2Iw	188.5964912280702
-cSwoLwCLU8X2e25M0Myuw	189.9122807017544
diXrHaSdb6VS7PzgoKTqVQ	176.97368421052633
BiriLv7WVT8oRjxwqBXZBg	139.91228070175438
jnYxVMpJzxrdc0_fb84Kow	164.91228070175438
PRJRzY-X0micsnQMnJPXFQ	190.3508771929825
B-9iWvsWhih06nY6z4WBbA	167.10526315789474
_p-u3ktey0Emy-1Y6SYqjA	165.78947368421052
0Bm2BA66nUSJtgpOI9XBPQ	189.4736842105263
nRs61z10bUbELR1nfV8Svw	190.3508771929825
wJMKvunzHELMZy6K-Z8qbA	165.35087719298247
mvO-BrSkS6XoVyHcn1CgFA	165.78947368421052
rz5qZJUgGWWI8jhmOKAoKQ	163.5964912280702
PJyMKL3a7naYs49pIaF3FQ	137.71929824561406
cgRKSmpD7dEWREKI_jZriw	176.31578947368416
aB867JHc0gxKujKuLeIxNQ	101.31578947368419
nWvzZl1jFnQHDzWIGO2oIg	191.66666666666669
AyZu0wEYFvjBA0w6NEj7Mw	164.4736842105263
HO-OEQgDzGq3fOK5sQP5Lg	171.7836257309942
oiCEC3sAyAV00yw-tqQpHg	187.71929824561403
CYG_BYUBSz9WZexdZzjRUQ	141.2280701754386
WDGfQ92DRIPCCyrN7uNdRg	88.15789473684212
MQOXalbozCE9cT1Kui_ZxQ	138.1578947368421
zh8-XfjqlwAxf--RS4azzg	164.91228070175438
dM_vtAOCaHpZkFGT28cFyA	111.40350877192982
NzlqN1Ca9SW5z780thoiAg	163.9724310776942
qPNIxFBH-5aQ2Eu5b_zfSA	182.45614035087718
lV7HQhbcwLnkdENj6ysM8w	189.9122807017544
_8rzr7qDW5amEsUu1a642w	150.65789473684208
4Iwu57GSychxpqa4w4HAMQ	171.05263157894737
UY20qHTFsjs-ZN6OPqGlPg	138.5964912280702
ulReq-INm0JI_GMYK6dxng	88.15789473684212
Vth2iRVJE6rnovR2OcdNog	139.03508771929822
6H-tSPWGxX2Ehfe86yYWWw	164.4736842105263
ybSz273i9R2QUwHMvzhZUw	164.03508771929825
6o1mSAKkWC5raJOVrxwLvA	165.35087719298247
C-LMbZB14oGA1mB6wS8zgQ	111.84210526315788
9y4AmOWMal0UQ4822lIc2w	190.78947368421046
HwvUAc0SNyEJ_yOVH31zkA	191.66666666666669
lYpJhNBIX2o_LxfItsrjWQ	189.4736842105263
B5MGAd4Y2w_o2rScspMDHw	190.3508771929825
JuHctJ4Q-ffRjrQiVeTQFw	167.54385964912282
8UQ0BUT3c5GUtgMa0h3k1w	88.15789473684212
Xb-dGi0iPSNz4qtEDLm8Sw	181.43274853801168
SyCTWTkLE28FgLU8nGeMdg	188.5964912280702
TR3XhTEBqu3CsyVsCkjotQ	190.3508771929825
paYZw5wsS25IzzBZtijB8A	158.7719298245614
6heOqG9rMY_YfTtrqIxZTQ	89.03508771929825
5CDwIJltlyLDqDaNUtQ7eg	191.22807017543857
KeyVgzcp7dA9CLrU_uruqQ	192.98245614035088
NV6FURSI2svopO96luY0NA	190.3508771929825
LkLAUbkLmmEOEXeE0Z3aJQ	189.03508771929825
41hC-Wuw5229lYdog_kUHw	84.64912280701755
3UiZKh7V8YY916OgkRPEng	189.4736842105263
pB0EaeH__SCNT6D3R_7kyg	191.22807017543857
nESATx9VW6v5ymAEj3sT9Q	171.49122807017542
GZN0U7HA24tOlV9UX0ZJow	140.35087719298244
DJfiC9dvmKOw8HKcNfr4oA	164.03508771929825
q5FQmuXxzPEsvEtA_Mvd1w	165.7894736842105
8OiM_Wy-jch-QMXnAFzs9A	189.4736842105263
omurcMm91c2y-c79OmSMiw	173.97660818713447
9wfFBzEf-kikxhUTVAgCog	153.0701754385965
uFDFPQ0Vw9b6pzv6JYs2dQ	188.15789473684208
iXrchWHS2YI_W4x5s06j2Q	177.85087719298247
c3Ha3zfoPbmaeiRxAD3Scw	189.9122807017544
0Xefvp4r85lyWOIJj_Zyag	165.35087719298247
ZsftFohkB0VkuFxhvPvEPg	140.3508771929825
0bJduc5usD2fbODLOMx8jQ	160.96491228070175
FvwBCzmImJXlDWKhEvc9VA	166.66666666666669
ZcDq3fSSrkeJLMm84hDKLA	114.91228070175438
8V2ittGlK2hLnz5xYSnsSw	189.9122807017544
xvZCvHApnJm2byv8gKyd-w	189.9122807017544
wavN3_s9grNIapGOKGsLPA	164.2543859649123
6RmxgTlVUQx2qSumeOpXyw	189.9122807017544
k7qCPbuKBcJf1rR_pv_biw	164.03508771929825
3SVVI8Tbmal46T2JpfpU5g	106.57894736842104
NzoTEWpUXKq07qzTHMScNg	163.1578947368421
HqzZ1yJ7Q_jLCocWsnjXuA	89.91228070175438
X_cyPgmQOQsOUbtlKC-N0A	113.59649122807018
